notation,count
71D224,8
11HH(MARY KLEOPHAS),8
44B10,8
11F4(+5),8
11H(CHARLEMAGNE)4,8
11H(BONAVENTURA),8
73D131,8
96A5(FIDES),8
71C33276,8
48C,8
92L71411,8
48C85431(PULCINELLA),8
11H(ANTONY ABBOT)41,8
11F432,8
32B2(ROMANS),8
11H(PAPIANUS),8
43C1432,8
11H(MAURICE),8
11H(ONUPHRIUS),8
11H(NICHOLAS OF TOLENTINO),8
47K31,8
73D25,8
11Q73214,8
73C4223,8
98B(VESPASIAN)3,8
71X1(Ps. 52)1,8
11T4,8
73DD633,8
46A31,8
11F44,8
41D283,8
71W541,8
44G313,8
71H772,8
71A4222,8
92C28(OWL),8
31E2362,8
71O42,8
11I62(MALACHI)3,8
23L13,8
45H3(+21),8
43C11482,8
71D173,8
94L681,8
94I181,8
11H(ANTONY),8
41C111,8
11HH(CUNERA),8
55C21,8
71E12221,8
25H223,8
71C3194,8
71W3141,8
11H(LEONARD),8
94I211,8
98B(SCIPIO AFRICANUS MINOR)41,8
94L43,8
45A14,8
11H(JOACHIM),8
11G11,8
11H(PETER)1,8
25L(ROME)0,8
11Q7326,8
73B131,8
31B2,8
73C414,8
94R21,8
71Q631,8
52B51,8
45M3,8
71W31,8
54F12(+11),8
91B1117,8
71E3111,8
11H(QUINTIN),8
44B1321,8
95A(PHILEMON & BAUCIS)52,8
95A(TELEMACHUS),8
32A14,8
11FF4223,8
11D411,8
98B(PORPHYRIUS)5,8
48C21,8
71C2132,8
11Q,8
31A422,8
71A4232,8
98B(CAESAR)52,8
98B(CICERO)3,8
92I21214,8
"98B(VARRO, Marcus Terentius)3",8
31A2762,8
71C31941,8
71Q21,8
71Z44(2 Macc. 1:1-10),8
47I14,8
43B313,8
73C7111,8
94O68,8
25F35(PEACOCK),8
11I62(JOEL),8
11H(AUGUSTINE)341,8
71E1374,8
73B53,8
11HH(LUCY)68,8
48C23,8
73C1321,8
11D233,8
44B531,8
8,8
44B511,7
46AA14,7
11Q7322,7
71F2152,7
11F1,7
41C3212,7
71E135,7
11H(HENRY),7
41C68,7
61A(1667),7
94C11,7
71A411,7
82A(DAPHNIS),7
46E231,7
96C(AENEAS)69,7
33C233,7
11Q52,7
11PP315311,7
54F12(+6),7
71W112,7
11P118,7
96B661,7
45C13(DAGGER),7
47I2133(+913),7
11H(GEORGE)41(+0),7
11HH(AGATHA)62,7
25F38(QUAIL),7
94L327,7
73A236,7
92D421,7
11H(ANTONY OF PADUA)341,7
49G912,7
48C7525,7
71E529522,7
92D152,7
71D133,7
31E23623,7
32B311(FRENCHMEN),7
49C3(+61),7
98B(SCIPIO AFRICANUS MAJOR)52,7
11HH(WILGEFORTIS),7
71R5,7
61A(1219),7
11I62(AMOS)4,7
71H8492,7
43A122,7
92B59111,7
11F4132(+3),7
97DD21,7
25F6,7
12A521,7
73E344,7
71E13532,7
25F27(DOLPHIN),7
"98B(CURTIUS, M.)68",7
11D1311(+0),7
24C12,7
71O713,7
11H(LIVINUS),7
25F32(LARK),7
33B1,7
71X1(Ps. 97)1,7
42A212,7
47I,7
71P415,7
94I23,7
31A421,7
73D6718,7
44A1(+6),7
46A122(GIJSBRECHT VAN BREDERODE),7
92H178,7
71H8751,7
42D,7
61A(1648),7
71C3245,7
57AA621,7
11S,7
46C232,7
71A821,7
48C85,7
71Q,7
73G48,7
71A81,7
46C1211,7
23L23,7
"98B(VARRO, Marcus Terentius)5",7
73C7215,7
92D426,7
31A511,7
73E4221,7
71W51,7
71E11422,7
44G321(WINDLASS),7
73D626,7
73F1542,7
11P16,7
71E1322,7
98C(LUCRETIA)681,7
49G21,7
73B83211,7
11F4221(+3),7
71E117313,7
51E(+2),7
41C9,7
11B322,7
25F24(BOAR),7
31AA33,7
71D1282,7
48C7522,7
71I311,7
92B1219,7
47B131,7
42D21,7
73B23(+31),7
49G2,7
71A333,7
31A4153,7
31A216,7
71E11721,7
48CC7312,7
11E,7
41A54,7
71H3223,7
94C112,7
92D19217451,7
97DD13,7
71P413,7
11S723,7
11I62(HAGGAI),7
46A15,7
73F223742,7
73E373,7
92B1226,7
"98B(DENTATUS, M'.C.)51",7
91C,7
11HH(GENEVIEVE),7
11I62(JESUS SIRACH)3,7
94L69,7
11N31,7
11U2,7
25FF422,7
71F1545,7
31E2355,7
31D1,7
71E1,7
25D13(GOLD),7
93A2,7
73C86462,7
73F2742,7
11H(BLAISE),7
98B(ALEXANDER THE GREAT)53,7
94L22,7
71S51,7
71H815,7
73E3731,7
25F39(KINGFISHER),7
61E(WATTEN),7
71T631,7
11F4132(+0),7
46C5135,7
73D6(+5),7
11D53,7
41A671,7
25I1,7
54EE31,7
11H(RUMBOLD),7
11G22,7
61D(SPAIN),7
33A4,7
11H(OLAF),7
11Q7325,7
25F38(PARTRIDGE),7
49G911,7
31A27412,7
49E10,7
92C3922,7
71C3163,7
98B(MARK ANTONY)2,7
33C53,7
73B51,7
11H(FRANCIS)34,7
71E1253,7
33C22,7
72,7
86(HET VARKEN MOET IN HET KOT),7
73B94,7
73B12,7
73C511,7
31E13,7
47I2141,7
82A(FAUST),7
94L54,7
94O51,7
12F51,7
92N1,7
71D193,7
11D41163,7
73A354,6
71H5462,6
56B2(+11),6
96A2378,6
91B111412,6
11H(PAUL)0,6
11H(FRANCIS XAVIER)5,6
95B(NIOBE)621,6
73C86131,6
73F29,6
71I53,6
12F2121,6
31G35,6
11I62(EZEKIEL)3,6
43C1422,6
11Q766,6
71H131,6
47I242,6
92B422,6
73A65,6
71H839,6
11I62(JUDAS MACCABEUS)5,6
41D441,6
42A26,6
61D(EASTERN ROMAN EMPIRE),6
25H119,6
48C913,6
73B43,6
41A162,6
71A833,6
11C4,6
98C(ZENOBIA SEPTIMIA),6
71H5263,6
45H,6
71F655,6
11HH(CECILIA)(+31),6
11G42,6
71C217,6
73A41,6
71I,6
71P41,6
44B12,6
11H(EUSTACE),6
25G4(LAPATIUM),6
98B(CATO THE YOUNGER)5,6
73D6714,6
92D422,6
41B4,6
92B57,6
71E52232,6
31A,6
98B(CATO THE ELDER)5,6
71T643,6
71C1181,6
41A4231,6
25FF35(PEACOCK),6
61B2(MAURITS),6
71D25,6
11F112,6
82A(JOFFRIT VON BRABANT),6
91B11141,6
71E22,6
61B2(CROMWELL),6
94P,6
48C7211,6
73A621,6
11H(ACHILLEUS),6
11II4,6
44B1613,6
42B7411,6
33B3,6
73C7243,6
71D1931,6
98B(ZEUXIS)52,6
48A98211,6
73B41,6
"83(DANTE, Divina Comedia)",6
11S16(+0),6
71K292,6
95A(CADMUS)35,6
94H243,6
11P315332,6
31G4,6
94O,6
73C846,6
73D412,6
48A9813,6
92I23,6
71N133,6
48C149,6
11FF251,6
96A238,6
11F4211(+3),6
98B(APULEIUS)5,6
84(WOMEN OF WEINSBERG),6
73C731,6
73D82(CROSS)(+3),6
32B311(FLORENTINES),6
47H44,6
33A52,6
11H(GEORGE)68,6
92B58(WINGED SANDALS),6
11H(CYRIACUS),6
82A(BELISARIUS),6
11H(JEROME)1,6
42A12,6
25F36(SWAN),6
11H(ROCH)61,6
71K27531,6
71F6631,6
44B1111,6
92B112,6
47B1811,6
71Q45,6
44G48,6
71K21232,6
25A3,6
92L6,6
42D25,6
71E13,6
11H(PAUL)9,6
71E33141,6
92D2228 (story of) Dike (Astraea),6
12B13,6
49G0,6
11P41,6
92C371,6
45H341,6
71H7131,6
71T7,6
73C312,6
11HH(MARY MAGDALENE)51,6
73E793(+1),6
71E5234,6
25F72(SNAIL),6
41C38,6
31A27411,6
97DD22,6
11D3223,6
41C222,6
71L172,6
41A731,6
71I43223,6
46C132,6
71E3132,6
11G1,6
73C8214,6
73G111,6
47D8(PINCERS),6
11H(BERTIN),6
44F2,6
95A(ICARUS),6
23R110,6
71E5242,6
11C11,6
31B21,6
12F92,6
73E79(+0),6
54A2,6
71C,6
11H(ALBERT THE GREAT),6
96D(DIDO)68,6
44G(+2),6
11Q121,6
11Q73272,6
71F3,6
11P432,6
25F26(MOUSE),6
71E134,6
"98B(GALBA, Servius Sulpicius)9",6
61A(1658),6
11H(JAMES),6
98B(PYTHAGORAS),6
24C19,6
71P142,6
71U3331,6
23I11,6
73C832,6
73D325,6
71H8764,6
82A(AMILOT OF NORWAY),6
61B2(FERDINAND of HUNGARY),6
31AA2223,6
95A(CADMUS)34,6
71I323,6
73D82(SCOURGE)(+3),6
47D8(NAIL),6
11T51,6
42D30,6
31A45231,6
47I423,6
45HH4(+22),6
71C1281,6
25F72(OYSTER),6
31D2(3),6
23D4,6
11F441,6
41A71,6
34B232(+51),6
92L179,6
92C4791,6
31A2212,6
46C13143,6
71F311,6
22C311,6
98C(SEMIRAMIS)52,6
98B(CIVILIS)51,6
11S6,6
25G41(CARNATION),6
34F12,6
46A1632,6
47H533,6
71Q7421,6
47D8(ROPE),6
11HH(CATHERINE)(+3),6
49I11,6
11H(CONSTANTINE)32,6
96A5(FAMA),6
41B32,6
71Q74,6
45D21(+22),6
71C11931,6
71P141,6
92B478,6
31D15(+933),6
73B64(+3),6
94L71,6
11Q112,6
92C49,6
73D3512,6
71E46,6
48C7532,6
23S14,6
71O22,6
11F26,6
"61A(NÖRDLINGEN, 1635)",6
48B1,6
73D82(LANCE)(+3),6
11P31535,6
11P4,6
93C,6
71B342,6
44B197,6
31G36,6
12E212,6
73D512,6
11H(ANTONY OF PADUA)342,6
25G21(CHERRY),6
84(WOMEN OF WEINSBERG),6
41A4231,6
71E52232,6
71P41,6
11F26,6
11S11,6
71E52136,5
98B(CINCINNATUS)51,5
48C5312,5
73B121,5
47G31,5
"83(VONDEL, GIJSBRECHT VAN AEMSTEL)",5
45I612,5
48C75511,5
73F21265,5
73E421,5
97O5,5
44F62,5
11HH(ODILIA),5
45H34(+22),5
"83(CATS, J., HOUWELICK)",5
11H(MAURICE)63,5
71B352111,5
11F42(+5),5
47A212,5
31E234632(+7),5
71C3132,5
71C2,5
11H(DONATUS),5
24C211,5
61E(KLEVE),5
11II432,5
11HH(MONICA),5
11C(+3),5
73G326,5
11I62(OBADIAH)4,5
32B2(GAULS),5
71O784,5
71E231,5
46C24(+64),5
11F421(+3),5
95B(HERO & LEANDER)221,5
46A122(DAVID OF BURGUNDY)1,5
11F42(+3),5
11H(HIPPOLYTUS)62,5
71N121,5
71A72,5
11I14,5
11H(GUARINUS),5
41AA3361,5
54A44,5
56F2(+1231),5
11H(MARTIN)4,5
96A127,5
94A8,5
71H143,5
11F421(+5),5
95A(ICARUS)512,5
71E5223,5
73G44,5
11H(FABIAN),5
46C23,5
95B(ARIADNE),5
43A4315,5
49G22,5
73GG411,5
73B731(+0),5
94H31,5
73C71,5
11B33,5
11F24,5
92D1522,5
48C733,5
43A3,5
11B3232(+3),5
23I12,5
92B373,5
11R72,5
61B2(MAXIMILIAN),5
31E231211,5
24C13,5
71F134,5
71O2,5
"83(THOMAS AQUINAS, Information des Princes)",5
73F22335,5
46A81(GIPSIES),5
11D3261,5
25F23(HYENA),5
31AA221,5
71F21882,5
11H(CRISPIN & CRISPINIAN)6,5
73D62,5
43C1113(+4241),5
94H213,5
73C434,5
94D1321,5
48CC75611,5
11H(JEROME)33,5
41A381,5
71C1284,5
11H(ANTONY ABBOT)5,5
71Q83,5
25F51(FROG),5
31E2356,5
46A633,5
49B,5
73F35,5
25F32(MAGPIE),5
71B3121,5
82A(WILHELM VON ORLENS SENIOR),5
11FF44,5
11I62(AMOS)3,5
44B03,5
11D35,5
48A9875,5
73C462,5
31A224,5
25F33(HAWK),5
25FF231,5
25H16,5
41D221,5
11T42,5
93E3,5
71B151,5
33A131,5
46B2,5
71F83511,5
73F21,5
25G4(ASPHODELUS),5
25F24(DROMEDARY),5
46C1112(+1) · ferry,5
25H214,5
98B(CAESAR)421,5
73F223131,5
44G(+35),5
11Q11,5
61A(+2),5
98B(NUMA POMPILIUS)5,5
73E77(+3),5
44B150,5
11P162,5
73A56,5
42A211,5
73F241,5
25G4(SENECION),5
98C(CLEOPATRA)2,5
31A2521,5
11H(WOLFGANG),5
41B1311,5
47H312,5
71C118,5
11HH(AGNES)9,5
92B37213,5
41A774,5
25F26(SQUIRREL),5
71H1733,5
25G41,5
25G4(HIPPURIS),5
25G4(QUINQUEFOLIUM),5
33C2,5
33A41,5
46C24(+62),5
71F83,5
43C1142,5
93D,5
71A812,5
11H(BENEDICT)5,5
25I11,5
11M312,5
71P424,5
25F43,5
11Q71424,5
11Q73112,5
46A63,5
31B171,5
25G4(POLYGONOS),5
46B332,5
11I62(HABBAKUK),5
82A(AMOUR),5
61B2(FERDINAND of AUSTRIA),5
71C3232,5
71E1381,5
71L2441,5
71F363,5
46C215(ANCHOR),5
11S41,5
42G2221,5
41D221(HAT),5
43C734,5
"83(VIRGIL, Georgica)",5
73D82(DICE),5
61BB111(+55),5
71D1441,5
31A2422,5
71Q86,5
11I62(DAVID)32(+3),5
31AA45231,5
45F3,5
24B11,5
92C245,5
33A1,5
45(+32),5
61B2(FREDERIK HENDRIK),5
46AA1263,5
31AA34,5
73F223441,5
31A2747,5
96B543,5
42E35,5
73C4214,5
71H2122,5
92B3242,5
92C4521,5
44G16,5
92B12261,5
71T74,5
31AA2531(+926),5
73F2163,5
47B1111,5
71A53,5
71W522,5
25G3(MULBERRY-TREE),5
11B3231(+3),5
71E12721,5
73F223341,5
11F4121,5
95A(PARIS)21,5
46A61,5
57B21,5
32B311(GERMANS),5
71E21,5
71E11722,5
98B(COCLES)41,5
41A343,5
71Q6,5
71P25,5
31D920,5
73D3151,5
11D336,5
73E381,5
71H31,5
44A1(+4),5
92H,5
61BB11,5
71O61,5
94L41112,5
73D69,5
71E3315,5
61B2(TRIBOULET)22,5
25F23(LION)(+1),5
73G12,5
47G52,5
73E22(+0),5
71U424,5
11H(QUIRIN),5
11P44,5
23O(+0),5
11P315(CARMELITES),5
98B(CATO THE YOUNGER)68,5
44G112,5
73C465,5
94S32,5
49M53,5
11Q7131(CHAPEL),5
91C1,5
32B311,5
73DD621,5
71I31,5
71C314,5
25F27(WHALE),5
92E178,5
25G41(TULIP),5
11F2321,5
98C(TUCCIA)51,5
98B(POMPEY)3,5
97C6,5
11L5413,5
47G341,5
71B163,5
92H171,5
45L4,5
25F23(WEASEL),5
11I2(CUMAEAN),5
11H(LUKE)511,5
22C31,5
11H(PETER)(+5),5
71E11321,5
73D13,5
43C4161,5
61B2(PHILIP THE GOOD)11,5
73E7511,5
41A223,5
25H17,5
47I21111,5
94P2111,5
46C1213,5
11H(JUSTUS)51,5
83(AESOPUS),5
12F13,5
61B2(PHILIP THE GOOD)21,5
43A4313,5
32A44,5
71F2164,5
71T5,5
71K21341,5
73F22,5
73C851,5
92D121,5
71H92,5
71C2144,5
82A(THEAGENES),5
11D323,5
11H(MAURICE)63,5
73C462,5
45H1,5
92B37213,5
73F223341,5
32B311(GERMANS),5
43A23,5
97O5,5
31A27631,5
25F51(TOAD),4
92H521,4
73D82(SEAMLESS GARMENT),4
73B821(+3),4
71T33,4
44G511,4
94C1132,4
71I312,4
31B13,4
96A5(PRUDENTIA),4
71E11724,4
25G4(APOLLINARIS),4
25F24(STAG)(+13),4
71E13851,4
95A(TELEMACHUS)31,4
25A1,4
71H1434,4
5(+1),4
71T633,4
98B(TRAJAN)51,4
47I15(PICK),4
11H(JOHN)(+5),4
42B51,4
71D1152,4
71T73,4
55CC11(+6),4
41D4411,4
71M23,4
44A311,4
43A375,4
48C751,4
98B(ANTIPATER)51,4
11H(FRANCIS)83,4
44G311,4
11H(JOHN THE BAPTIST)(+5),4
11F23(+0),4
71M5,4
73G573,4
11HH(CATHERINE)(+5),4
71E11132,4
"98B(BRUTUS, L.J.)",4
11H(MARTYRS OF GORKUM),4
48A9874,4
11F4122(+5),4
11K(SATAN),4
11D26,4
43C131,4
73A2383,4
71C275,4
45H32,4
91E461,4
11HH(CATHERINE)7,4
11S63,4
71H742,4
47I134,4
49D33,4
73C7242,4
34B131,4
45B(+22),4
23N21,4
46A1266,4
71E13534,4
61B2(CHARLES VI)21,4
23R13,4
61D(CASTILE),4
25FF9,4
11T14,4
98B(PORUS)4,4
11D238,4
71D185,4
73G2111(+0),4
48CC7314,4
25G4(ISATIS),4
31A2245,4
71W721,4
11H(EUSTACE)34,4
73C72,4
"46A122(CLEVES, Philip of)1",4
45H5,4
11I19(HERMES TRISMEGISTOS),4
45H33,4
92F2,4
42A30,4
71F111(+0),4
73C61,4
92L1792,4
98B(DIOGENES),4
11I62(JEREMIAH)3,4
92B48,4
97BB1,4
71A83,4
11HH(HELENA)4,4
11I62(AARON)3,4
25F32(BLACKBIRD),4
31EE234631,4
71D1281,4
71E3182,4
73C732,4
11I72(HEROD),4
25G4(TITIMALLUS),4
24D1(CORVUS),4
25G4(ERUSCUM),4
41C653,4
71F64,4
98C(AGRIPPINA THE ELDER),4
94L324,4
44B1522,4
73D141,4
47D7(MILL-STONE),4
45HH5,4
71H1637,4
11I62(ESDRAS),4
73B72,4
49L12(K),4
45H1(+22),4
73E2,4
98B(HERMES TRISMEGISTOS)5,4
"85(AESOP, HERON AND FOX)",4
31E23461,4
71F,4
31AA233,4
23N13,4
11O,4
98B(MARK ANTONY)3,4
98B(VESPASIAN)5,4
71O9331,4
53A11(+6),4
71E31113,4
71H5251,4
71I212,4
71E1132,4
91B13661,4
11HH(BARBARA)2,4
42D330,4
34F1,4
53A21,4
94H23,4
12F212,4
73D142,4
73B641(+3),4
71E11727,4
11H(FELIX),4
42B,4
47D8(SCISSORS),4
46C5134,4
71E3114,4
25G4(PERSONACIA),4
11H(ANTONY OF PADUA)51,4
42E1,4
25G4(ARNOGLOSSA),4
73D83(+3),4
11HH(SCHOLASTICA),4
31E23421,4
31AA27631(+0),4
98B(ALEXANDER THE GREAT)13,4
98C(SEMIRAMIS)42,4
11K11,4
47G91,4
71F812(+0),4
73F2131,4
98B(NECTANEBUS)2,4
71A722,4
11F6(+3),4
25F716(LOBSTER),4
24C214,4
71X1(Ps. 52)4,4
71D151,4
44G321(NAIL),4
47G1,4
31A25432,4
26E,4
98B(PTOLEMY)5,4
98B(CAESAR)4,4
"98B(SCAEVOLA, C.M.)61",4
71C11443,4
33B12,4
11H(ROCH)51,4
49L12(W),4
43C41,4
12A524,4
73E43,4
11G1922,4
92D192111,4
52AA51,4
86(PAIX Z..),4
94I183,4
44B1526,4
11H(JEROME)34,4
71I433,4
71E3142,4
71H4821,4
73F263,4
11F251,4
25F62('MULUS'),4
71E3262,4
71C1212,4
46C24(+641),4
31A235,4
94R11,4
25F24(ONAGER),4
46A93,4
71B3322,4
44B151,4
31A4624(SYPHILIS),4
24B1,4
71C21,4
71C13141,4
98C(OLYMPIAS)5,4
94P2152,4
94F8322,4
98B(TARQUIN),4
71S6,4
61E(PARIS),4
48C91(+0),4
12A27(Num. 5:11-31),4
42E272,4
42B111,4
97D11,4
98B(ALEXANDER THE GREAT)534,4
25G4(MILLEFOLIUM),4
11H(ANTONY OF PADUA)5,4
73A2371,4
73D3141(+0),4
11H(JEROME)3,4
31,4
49D48,4
98B(POMPEIUS),4
31A2543,4
96D(SABINE WOMEN),4
43C11311(+0),4
71L3221,4
42D42,4
95A(PYGMALION)211,4
92L1781,4
24,4
71P4142,4
31A2421,4
92H3,4
25F72(SEA-HARE),4
26C31,4
11G2,4
73B23(+11),4
71N12,4
47D8(CHAIN),4
73B1323,4
47I422(+891),4
11B32(+3),4
11HH(AGNES)34,4
59C21,4
71T3,4
71Z36,4
49D11(6),4
11P6,4
71G361,4
11HH(BARBARA)6,4
94F12,4
71T61,4
25G4(SATYRION),4
25G4(STRYCHNON),4
11H(DOMINIC)343,4
92D1911,4
73D82(SPONGE)(+3),4
11H(ANTONY ABBOT)415,4
11D3(+3),4
71W63,4
73C524,4
25F37(IBIS),4
11HH(GUDULA),4
11HH(MARY OF EGYPT)36,4
71B1521,4
11H(SIGFRID),4
44A5,4
25FF62,4
71U442,4
71A354(+0),4
71B352,4
11HH(FELICITY),4
25D13(SILVER),4
25F27(SEAL),4
73B131(+0),4
73D82(HAMMER),4
92D19164,4
73D72(+3),4
25F38,4
12A321,4
73F2423,4
71F61,4
11H(AGILOLF OF COLOGNE),4
42B71,4
31D15(+923),4
73D73311,4
71E137,4
96B33,4
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 6.1)",4
47G3,4
"98B(MACROBIUS, Ambrosius Aurelius T.)3",4
45L11,4
11H(ERIC),4
31B6262(+926),4
71L1813,4
11Q6251,4
34B232,4
44G11,4
98B(HERACLITUS)9,4
11HH(BARBARA)62,4
71F611,4
45B31,4
47G7,4
11Q721,4
54A11,4
47I4221,4
48B141,4
46A53,4
91B135,4
11F11,4
49A0,4
11I62(OBADIAH)3,4
48B11,4
73E122,4
71H73,4
11H(BARNABAS),4
49C3(+1),4
61B(+55),4
73C112,4
11F7151,4
82A(VIRGIL),4
11HH(CATHERINE)8,4
49M11,4
92C478,4
92B1224,4
48C5112,4
42E25,4
11QQ712,4
71F111,4
71O933,4
25F39(CUCKOO),4
11F621,4
25F23(LION)(+12),4
96B541,4
52B5(+6),4
95A(CODRUS)68,4
71P131,4
94L3322,4
95B(NIOBE)622,4
97AA2,4
71L273,4
42,4
48C12,4
73C8615,4
92D1521,4
11C41,4
47A21,4
11H(NICODEMUS),4
11H(ROCH)33,4
73D82(JAR WITH VINEGAR),4
33A2,4
25G3(+371),4
32A1,4
25M6,4
11H(VINCENT FERRER),4
92B352,4
44G321(AXE),4
25G4(LEPORIS PES),4
41A431,4
82AA(PRECIOSA),4
12A43,4
42D39,4
71B321,4
44G31,4
71H465,4
71C1251,4
92L58(SYRINX),4
11H(CRISPIN & CRISPINIAN),4
96B1,4
71L1821,4
41C322,4
73F2242,4
11E546,4
11H(ROCH)62,4
11HH(MARY MAGDALENE)2,4
71D146,4
25F33(VULTURE),4
71R14231,4
94N,4
45I61,4
91E7,4
47I422,4
24D1(HERCULES),4
11B321,4
61B2(Charles II),4
92B2523,4
95B(HERO & LEANDER)22,4
11HH(CECILIA)11,4
71H545,4
43C943,4
11S15,4
92L422,4
25G3(+22),4
11HH(MARY SALOME)0,4
73C111,4
46AA1262,4
24D1(CROW),4
73C721,4
71E12412,4
71B31,4
73D81(+0),4
71O811,4
41A3911,4
57AA51,4
11Q33,4
95A(PYRAMUS & THISBE)23,4
96C(ROMULUS)125,4
82AA(CHLOE),4
48C7511,4
33A5,4
11P315(CARTHUSIANS),4
31G,4
56B1,4
92D18(BLINDFOLD),4
24C213,4
98B(SCIPIO AFRICANUS MINOR)5,4
12C21,4
11Q7131,4
11I62(NEHEMIAH)3,4
73F2424,4
46C514,4
94C,4
73C8172,4
11D25,4
96C(ROMULUS)5,4
33B14,4
25G4(MERCURIALIS),4
47I243,4
57A612,4
49G3,4
11K31,4
6,4
71T32,4
71U426,4
46A18,4
48B143,4
73D643(+3),4
47D31,4
73C21,4
11F4212(+5),4
11H(ESKIL),4
31AA27631,4
25G4(BRITANNICA),4
49L7,4
55B1,4
98B(SCIPIO AFRICANUS MAJOR)41,4
11T53,4
71F657,4
9,4
11H(BLASIUS),4
71H2521,4
11H(BERNARD)42,4
71W56,4
71T9,4
11H(LAMBERT)68,4
45D12,4
71O21(+0),4
98C(SEMIRAMIS)3,4
71W76,4
31A25561,4
45K1,4
92D424,4
25F23(ERMINE),4
11HH(...)0,4
26A32,4
57AA6(+6),4
11H(CHARLEMAGNE)1,4
55CC1,4
47I149,4
71C1232,4
44B610,4
41D2423,4
11P3152,4
44B1971,4
25F32(SWALLOW),4
71V,4
73D751,4
11I62(SAMSON),4
71M2,4
48CC70,4
11F4132(+31),4
82AA(CLORINDA),4
42E231,4
11H(SIMEON),4
98B(DEMOCRITUS)3,4
46C1451,4
71Q641,4
94I162,4
73A522(+11),4
73C452,4
49N1,4
11I62(REHOBOAM)5,4
25G4(NASTURCIUM),4
45HH4,4
48C7351(+372),4
73C8615,4
52AA51,4
71C11443,4
11I62(OBADIAH),4
48CC7314,4
73D754,4
71I433,4
"98B(SCAEVOLA, C.M.)61",4
98B(AUGUSTUS)51,4
"83(VALERIUS MAXIMUS, Facta et dicta memorabilia, 6.1)",4
25F24(STAG)(+13),4
11F4122(+3),4
71H2137,4
31G,4
11H(SIMEON),4
31B6262(+926),4
11H(ESKIL),4
44A11(+6),4
11H(MARTYRS OF GORKUM),4
44G311,4
73C112,4
43C11(+4241),4
92B352,4
71Q641,4
42D330,4
73E43,4
73C721,4
92B1224,4
25F39(HOOPOE),4
11F251,4
47I4221,4
95A(PYGMALION)211,4
11H(JOHN THE BAPTIST)(+5),4
25F37(IBIS),4
73C7242,4
42A32,4
73A(JOHN THE BAPTIST),4
"46A122(CLEVES, Philip of)1",4
11H(NICODEMUS),4
54FF11,3
41D42,3
71O9344,3
7(+13),3
61B2(...)12,3
46C1442,3
25H(+1),3
73E376,3
71H548,3
49MM32,3
31A2371,3
31G31(+0),3
41D225,3
61F(FORUM),3
71K21231,3
33C81,3
46B44,3
46B512,3
11H(IVO),3
94H32,3
82A(UBALDO),3
98B(ALEXANDER THE GREAT)47,3
48C756,3
25G4(PLANTAGO),3
11FF4222(+5),3
43A491,3
61B2(HENRY V)21,3
95A(CADMUS)33,3
47I1221,3
71E1371,3
73B66,3
11D41164,3
25G4(GENTIANA),3
73D244(+0),3
11HH(THECLA),3
98B(ALEXANDER THE GREAT)3,3
44B129,3
11D9,3
42B7412(1),3
41C26,3
45HH53,3
49D7,3
43A1221,3
11H(FRANCIS XAVIER)51,3
11H(PETER)32,3
73D132(+0),3
25G4(SOLAGO MINOR),3
48C5152,3
73B732,3
25G4(SISIMBRIUM),3
73F2213,3
11H(STEPHEN)0,3
96C(AENEAS)5,3
71F5432,3
11H(GEORGE)412,3
11H(MATTHIAS)9,3
11H(GEORGE)61,3
96A1279,3
94C111,3
25G4(DIPTAMNUM),3
31FF2,3
11HH(DYMPNA)68,3
49D0,3
46A1511,3
73C422(+0),3
71H2441,3
41D2656,3
31A444(+551),3
41A3361,3
43B2,3
45B32,3
61E(GHENT),3
47I15,3
25G4(BUGLOSSA),3
41A51,3
"61A(1667, CHATHAM)",3
31E23532,3
52B51(+11),3
73C612(+0),3
46B13,3
12H21,3
73D933,3
44B123,3
25G4(ARTEMISIA TAGANTES),3
71Q71,3
92B141,3
71B,3
71E529521,3
94I341,3
12CC13,3
96B25,3
96B32,3
11H(JAMES THE LESS)9,3
25L(DOKKUM)0,3
31A444(+612),3
73A311,3
73A,3
94L5111,3
71A331,3
92H278,3
71C332,3
11H(JOHN THE BAPTIST)0,3
25G4(AGRIMONIA),3
11H(JEROME)681,3
71Z23,3
71D192,3
92B38(LYRE),3
73E79(+3),3
71W121,3
98B(VIRGIL),3
71C3121(+0),3
71O3,3
45K33,3
25F26(DORMHOUSE),3
24C216,3
94,3
73F2851,3
25G4(ALTEA),3
71X1(Ps. 96)1,3
11H(JEROME)(+5),3
31AA35,3
92M179,3
71P52,3
71K2746,3
95A(NEOPTOLEMUS)4,3
71P33,3
94L3292,3
42D212,3
73C8636,3
71T642,3
25G4(PEONIA),3
94C14,3
25G4(HASTULA REGIA),3
71C123,3
73A34(+0),3
12BB63,3
49G82,3
11B3232(+31),3
25G21(ACORN),3
11E4,3
71X1,3
12E51,3
71E13511,3
11K51,3
11D356,3
71H1433,3
71D15,3
96A33,3
71H6271,3
71M431,3
71C11921,3
25G4(PENTAFOLION),3
52B513(+6),3
11HH(CATHERINE)61,3
71E31762,3
25G4(CYCLAMINOS),3
"98B(CINNA, L. Corn.)3",3
98C(TOMYRIS),3
73C713(+0),3
11Q73262,3
"11DD353 Christ triumphing (with crown, head usually upright)",3
25G4(HELIOTROPIA),3
92D427,3
98B(ALEXANDER THE GREAT)5132,3
73D82(LANTERN),3
71S22,3
